Status,Customer Age,Dependents,Tenure,Total Relationship Count,Months Inactive,Contacts Made,Credit Limit,Total Revolving Balance,Average Revolving Available,Trans Amount Change,Total Trans Amount,Total Trans Count,Trans Count Change,Avg Utilization Ratio,Attrited,Gender_male,Education_College,Education_Doctorate,Education_Graduate,Education_High School,Education_Post-Graduate,Education_Uneducated,Education_Unknown,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Marital Status_Unknown,Income Level Code,Card Level_Blue,Card Level_Gold,Card Level_Platinum,Card Level_Silver,Avg Trans Amount,Avg Months between Contacts,Contacts per Relationship,Trans Amt per Credit Limit,Trans Count per Credit Limit,Total Rev Bal to Credit Limit,Avail Rev Bal to Credit Limit,Trans Amt to Count Change,Contacts per Inactive Mo
Existing Customer,56,3,36,5,3,3,2253.0,1375,878.0,0.38799999999999996,1324,38,0.31,0.61,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,34.8421052631579,9.0,0.6,0.5876608965823347,0.016866400355082113,0.6102973812694186,0.38970261873058143,1.2516129032258063,1.0
Existing Customer,45,2,38,4,6,4,16611.0,0,16611.0,0.9540000000000001,1960,48,0.6,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,40.833333333333336,7.6,1.0,0.11799410029498525,0.0028896514357955572,0.0,1.0,1.59,0.6666666666666666
Existing Customer,34,2,36,3,4,2,22886.0,836,22050.0,0.889,2652,61,0.743,0.037000000000000005,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,43.47540983606557,12.0,0.6666666666666666,0.11587870313728917,0.002665384951498733,0.036528882286113784,0.9634711177138863,1.19650067294751,0.5
Existing Customer,29,0,14,6,3,3,3544.0,0,3544.0,0.718,2435,63,1.032,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,38.65079365079365,3.5,0.5,0.6870767494356659,0.017776523702031602,0.0,1.0,0.695736434108527,1.0
Existing Customer,28,0,19,3,3,4,3480.0,0,3480.0,0.731,2744,75,0.8290000000000001,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,36.586666666666666,3.8,1.3333333333333333,0.7885057471264367,0.021551724137931036,0.0,1.0,0.881785283474065,1.3333333333333333
Existing Customer,65,0,56,5,3,2,3549.0,1880,1669.0,0.624,1215,22,0.5710000000000001,0.53,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,55.22727272727273,18.666666666666668,0.4,0.3423499577345731,0.006198929275852353,0.5297266835728374,0.4702733164271626,1.0928196147110332,0.6666666666666666
Existing Customer,26,1,15,5,2,4,1438.3,737,701.3,0.8059999999999999,2856,39,0.5,0.512,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,73.23076923076923,3.0,0.8,1.9856775359799763,0.02711534450392825,0.5124104845998748,0.48758951540012513,1.6119999999999999,2.0
Existing Customer,57,3,36,6,2,3,3136.0,1422,1714.0,0.591,1260,34,0.889,0.45299999999999996,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,37.05882352941177,9.0,0.5,0.4017857142857143,0.010841836734693877,0.4534438775510204,0.5465561224489796,0.6647919010123734,1.5
Existing Customer,47,3,36,6,2,4,34516.0,933,33583.0,0.946,1804,32,0.6,0.027000000000000003,0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,56.375,7.2,0.6666666666666666,0.052265615946227834,0.0009271062695561478,0.027030942171746435,0.9729690578282536,1.5766666666666667,2.0
Existing Customer,54,1,48,4,3,2,6814.0,1570,5244.0,0.653,1339,30,0.364,0.23,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,44.63333333333333,16.0,0.5,0.196507191077194,0.0044027003228646906,0.23040798356325212,0.7695920164367479,1.793956043956044,0.6666666666666666
Existing Customer,48,2,32,3,2,4,34516.0,2098,32418.0,0.741,3093,66,0.784,0.061,0,1,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,1,46.86363636363637,6.4,1.3333333333333333,0.08961061536678641,0.001912156680959555,0.06078340479777494,0.939216595202225,0.9451530612244897,2.0
Existing Customer,36,1,36,6,3,4,8500.0,2517,5983.0,0.445,1618,37,1.3119999999999998,0.29600000000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,43.729729729729726,7.2,0.6666666666666666,0.19035294117647059,0.004352941176470588,0.29611764705882354,0.7038823529411765,0.33917682926829273,1.3333333333333333
Existing Customer,43,3,33,3,3,2,28170.0,1859,26311.0,0.568,1013,28,0.75,0.066,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,36.17857142857143,11.0,0.6666666666666666,0.035960241391551295,0.0009939652112176073,0.06599219027334044,0.9340078097266595,0.7573333333333333,0.6666666666666666
Existing Customer,54,2,48,6,1,4,6610.0,928,5682.0,0.894,3328,69,0.6829999999999999,0.14,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,48.231884057971016,9.6,0.6666666666666666,0.5034795763993949,0.010438729198184568,0.14039334341906204,0.8596066565809379,1.3089311859443633,4.0
Existing Customer,37,1,26,6,3,2,15755.0,1410,14345.0,0.8390000000000001,2061,61,0.649,0.08900000000000001,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,33.78688524590164,8.666666666666666,0.3333333333333333,0.13081561409076484,0.0038717867343700412,0.08949539828625833,0.9105046017137417,1.2927580893682589,0.6666666666666666
Existing Customer,33,3,36,5,3,4,2711.0,2073,638.0,0.711,1567,42,0.75,0.765,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,37.30952380952381,7.2,0.8,0.5780154924382147,0.01549243821468093,0.7646624861674659,0.23533751383253412,0.948,1.3333333333333333
Existing Customer,38,2,25,4,1,4,3735.0,1199,2536.0,0.8859999999999999,1573,35,0.75,0.321,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,44.94285714285714,5.0,1.0,0.4211512717536814,0.009370816599732263,0.3210174029451138,0.6789825970548862,1.1813333333333331,4.0
Existing Customer,36,4,36,5,3,2,10216.0,1822,8394.0,0.778,2568,69,0.6829999999999999,0.17800000000000002,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,37.21739130434783,12.0,0.4,0.2513703993735317,0.006754111198120595,0.1783476898981989,0.8216523101018011,1.1390922401171304,0.6666666666666666
Existing Customer,40,3,28,6,1,2,20420.0,1657,18763.0,1.038,1804,41,0.8640000000000001,0.081,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,44.0,9.333333333333334,0.3333333333333333,0.08834476003917728,0.0020078354554358474,0.08114593535749265,0.9188540646425073,1.2013888888888888,2.0
Attrited Customer,37,2,30,2,4,4,13662.0,0,13662.0,0.153,725,22,0.0,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,32.95454545454545,6.0,2.0,0.05306690089298785,0.001610305958132045,0.0,1.0,0.0,1.0
Existing Customer,26,0,13,4,3,3,3038.0,1460,1578.0,0.98,2243,38,0.462,0.48100000000000004,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,59.026315789473685,3.25,0.75,0.738314680710994,0.012508229098090849,0.48057932850559576,0.5194206714944042,2.121212121212121,1.0
Existing Customer,45,3,35,5,3,3,7050.0,659,6391.0,0.52,1236,36,1.0,0.09300000000000001,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,34.333333333333336,8.75,0.6,0.1753191489361702,0.005106382978723404,0.09347517730496453,0.9065248226950354,0.52,1.0
Existing Customer,26,0,13,6,1,4,1775.0,1162,613.0,0.93,2169,43,0.536,0.655,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,50.44186046511628,2.6,0.6666666666666666,1.2219718309859156,0.024225352112676058,0.6546478873239436,0.3453521126760563,1.7350746268656716,4.0
Existing Customer,42,3,30,6,2,2,8960.0,1054,7906.0,0.414,1488,26,0.368,0.11800000000000001,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,57.23076923076923,10.0,0.3333333333333333,0.16607142857142856,0.0029017857142857144,0.11763392857142857,0.8823660714285714,1.125,1.0
Existing Customer,33,2,36,3,1,2,2355.0,1773,582.0,0.774,1765,27,0.929,0.753,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,65.37037037037037,12.0,0.6666666666666666,0.7494692144373672,0.011464968152866241,0.7528662420382166,0.24713375796178344,0.8331539289558665,2.0
Existing Customer,57,4,47,5,2,4,6803.0,1332,5471.0,0.809,1476,30,0.579,0.196,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,49.2,9.4,0.8,0.21696310451271497,0.004409819197412906,0.19579597236513302,0.804204027634867,1.3972366148531954,2.0
Existing Customer,55,2,50,5,2,4,2145.0,1207,938.0,0.521,1275,31,0.47600000000000003,0.563,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,41.12903225806452,10.0,0.8,0.5944055944055944,0.014452214452214453,0.5627039627039627,0.4372960372960373,1.0945378151260503,2.0
Existing Customer,40,3,36,5,2,3,3919.0,1640,2279.0,0.8,1872,51,0.5,0.418,0,1,0,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,36.705882352941174,9.0,0.6,0.4776728757336055,0.013013523858127074,0.418474100535851,0.581525899464149,1.6,1.5
Existing Customer,32,1,23,3,2,3,4500.0,0,4500.0,0.626,2439,63,0.703,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,38.714285714285715,5.75,1.0,0.542,0.014,0.0,1.0,0.8904694167852063,1.5
Existing Customer,62,1,54,3,3,4,2941.0,1173,1768.0,0.436,1453,27,0.35,0.39899999999999997,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,53.81481481481482,10.8,1.3333333333333333,0.49404964297857873,0.009180550833049982,0.3988439306358382,0.6011560693641619,1.2457142857142858,1.3333333333333333
Existing Customer,26,0,13,3,3,3,7102.0,0,7102.0,0.537,2411,41,0.281,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,58.80487804878049,3.25,1.0,0.3394818361025063,0.005773021684032667,0.0,1.0,1.9110320284697508,1.0
Attrited Customer,37,3,26,3,3,4,6866.0,2389,4477.0,0.395,862,13,0.182,0.348,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,66.3076923076923,5.2,1.3333333333333333,0.12554616953102243,0.0018933877075444218,0.3479464025633557,0.6520535974366444,2.1703296703296706,1.3333333333333333
Existing Customer,57,1,52,3,2,3,10378.0,1540,8838.0,0.547,1306,32,0.28,0.14800000000000002,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,40.8125,13.0,1.0,0.12584312969743688,0.0030834457506263247,0.1483908267488919,0.8516091732511081,1.9535714285714285,1.5
Existing Customer,47,3,43,4,3,2,13473.0,1335,12138.0,0.8140000000000001,1593,46,0.484,0.099,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,34.630434782608695,14.333333333333334,0.5,0.11823647294589178,0.0034142358791657387,0.09908706301491872,0.9009129369850812,1.6818181818181819,0.6666666666666666
Existing Customer,47,4,34,6,3,3,18178.0,0,18178.0,0.922,1837,37,0.682,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,49.648648648648646,8.5,0.5,0.10105622180657939,0.00203542743976235,0.0,1.0,1.3519061583577712,1.0
Existing Customer,48,2,43,5,3,4,8171.0,852,7319.0,0.639,1909,52,0.733,0.10400000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,36.71153846153846,8.6,0.8,0.2336311345000612,0.006363970138293967,0.10427120303512422,0.8957287969648757,0.8717598908594816,1.3333333333333333
Existing Customer,49,4,36,6,3,3,1438.3,0,1438.3,0.782,2170,41,0.46399999999999997,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,52.926829268292686,9.0,0.5,1.5087255788083154,0.028505874991309185,0.0,1.0,1.685344827586207,1.0
Existing Customer,35,3,20,5,3,4,8082.0,2307,5775.0,0.637,1725,29,1.071,0.285,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,59.48275862068966,4.0,0.8,0.21343726800296955,0.0035882207374412275,0.285449146250928,0.714550853749072,0.5947712418300654,1.3333333333333333
Existing Customer,57,3,48,5,2,3,24589.0,1640,22949.0,0.4,4291,78,0.625,0.067,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,55.01282051282051,12.0,0.6,0.17450892675586643,0.0031721501484403597,0.0666964903005409,0.9333035096994591,0.64,1.5
Existing Customer,62,0,49,5,1,2,30310.0,0,30310.0,0.777,3703,91,0.49200000000000005,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,40.69230769230769,16.333333333333332,0.4,0.12217090069284064,0.003002309468822171,0.0,1.0,1.5792682926829267,2.0
Existing Customer,55,2,36,6,3,4,2967.0,2129,838.0,1.075,2177,59,0.7879999999999999,0.718,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,36.898305084745765,7.2,0.6666666666666666,0.7337377822716549,0.01988540613414223,0.7175598247387934,0.2824401752612066,1.3642131979695433,1.3333333333333333
Existing Customer,36,2,17,5,2,3,3092.0,1825,1267.0,1.46,2883,61,0.488,0.59,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,47.26229508196721,4.25,0.6,0.9324062095730918,0.019728331177231564,0.5902328589909444,0.40976714100905565,2.9918032786885247,1.5
Existing Customer,54,1,42,5,3,2,1618.0,668,950.0,0.552,1515,31,0.47600000000000003,0.413,0,1,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,48.87096774193548,14.0,0.4,0.9363411619283065,0.019159456118665017,0.41285537700865266,0.5871446229913473,1.1596638655462186,0.6666666666666666
Existing Customer,30,0,23,5,2,3,2498.0,1632,866.0,0.7120000000000001,2048,35,1.188,0.653,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,58.51428571428571,5.75,0.6,0.8198558847077662,0.01401120896717374,0.6533226581265013,0.3466773418734988,0.5993265993265994,1.5
Existing Customer,46,3,41,5,2,2,2564.0,0,2564.0,1.026,2038,45,0.364,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,45.28888888888889,13.666666666666666,0.4,0.7948517940717629,0.017550702028081122,0.0,1.0,2.818681318681319,1.0
Existing Customer,43,3,34,3,4,4,10540.0,1489,9051.0,1.0290000000000001,1980,45,0.607,0.141,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,44.0,6.8,1.3333333333333333,0.18785578747628084,0.004269449715370019,0.14127134724857685,0.8587286527514232,1.695222405271829,1.0
Existing Customer,34,2,28,4,3,3,13384.0,1853,11531.0,0.807,1899,33,0.833,0.138,0,1,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,57.54545454545455,7.0,0.75,0.14188583383144052,0.0024656306037059176,0.13844889420203227,0.8615511057979677,0.9687875150060025,1.0
Existing Customer,55,3,48,5,2,4,16208.0,1278,14930.0,0.5429999999999999,1842,56,0.436,0.079,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,32.892857142857146,9.6,0.8,0.11364758144126358,0.0034550839091806516,0.07884995064165844,0.9211500493583415,1.2454128440366972,2.0
Existing Customer,36,2,27,3,3,4,3049.0,2198,851.0,1.546,2617,48,1.0,0.721,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,54.520833333333336,5.4,1.3333333333333333,0.8583142013775008,0.01574286651361102,0.7208920957691046,0.2791079042308954,1.546,1.3333333333333333
Existing Customer,44,1,33,5,4,3,19214.0,0,19214.0,0.998,3407,47,1.136,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,72.48936170212765,8.25,0.6,0.17731862183824296,0.0024461330280004163,0.0,1.0,0.8785211267605635,0.75
Existing Customer,39,2,25,5,2,3,3071.0,2517,554.0,0.583,1765,36,0.565,0.82,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,49.02777777777778,6.25,0.6,0.574731357863888,0.011722565939433409,0.8196027352653859,0.18039726473461412,1.0318584070796462,1.5
Existing Customer,34,2,29,3,1,3,13395.0,1678,11717.0,1.006,2650,69,0.865,0.125,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,38.405797101449274,7.25,1.0,0.19783501306457635,0.005151175811870101,0.12527062336692796,0.874729376633072,1.1630057803468208,3.0
Existing Customer,40,3,31,6,3,4,17126.0,1201,15925.0,0.802,3891,79,0.8809999999999999,0.07,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,49.25316455696203,6.2,0.6666666666666666,0.22719841177157538,0.004612869321499474,0.07012729183697303,0.929872708163027,0.9103291713961409,1.3333333333333333
Existing Customer,42,2,36,5,3,2,8083.0,0,8083.0,1.0759999999999998,3942,84,0.75,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,46.92857142857143,12.0,0.4,0.4876902140294445,0.010392181120870963,0.0,1.0,1.4346666666666665,0.6666666666666666
Existing Customer,36,3,28,4,2,3,8995.0,1547,7448.0,0.9229999999999999,2398,61,0.794,0.172,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,39.31147540983606,7.0,0.75,0.26659255141745414,0.006781545302946081,0.17198443579766537,0.8280155642023346,1.1624685138539042,1.5
Existing Customer,26,1,13,3,2,3,2404.0,1198,1206.0,0.501,2692,63,0.5,0.498,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,42.73015873015873,3.25,1.0,1.119800332778702,0.0262063227953411,0.4983361064891847,0.5016638935108153,1.002,1.5
Existing Customer,42,1,32,4,2,2,2807.0,1845,962.0,1.0270000000000001,1346,26,1.0,0.657,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,51.76923076923077,10.666666666666666,0.5,0.4795154969718561,0.009262557890986818,0.6572853580334878,0.3427146419665123,1.0270000000000001,1.0
Existing Customer,55,0,36,3,3,2,3097.0,827,2270.0,0.511,1390,24,0.263,0.267,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,57.916666666666664,12.0,0.6666666666666666,0.4488214401033258,0.007749434937035841,0.26703261220536,0.73296738779464,1.9429657794676805,0.6666666666666666
Existing Customer,45,3,37,6,2,2,10651.0,672,9979.0,0.767,2073,54,0.5429999999999999,0.063,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,38.388888888888886,12.333333333333334,0.3333333333333333,0.1946296122429819,0.005069946483898226,0.06309266735517792,0.9369073326448221,1.4125230202578272,1.0
Existing Customer,61,2,47,5,2,3,2175.0,1404,771.0,0.633,3994,64,0.778,0.6459999999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,62.40625,11.75,0.6,1.8363218390804599,0.029425287356321838,0.6455172413793103,0.3544827586206897,0.8136246786632391,1.5
Existing Customer,41,4,28,5,3,0,28020.0,1470,26550.0,1.226,1723,36,1.25,0.052000000000000005,0,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,47.861111111111114,28.0,0.0,0.06149179157744468,0.001284796573875803,0.05246252676659529,0.9475374732334048,0.9808,0.0
Existing Customer,35,1,23,4,3,3,2640.0,1051,1589.0,0.833,3116,80,0.6,0.39799999999999996,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,38.95,5.75,0.75,1.1803030303030304,0.030303030303030304,0.39810606060606063,0.6018939393939394,1.3883333333333334,1.0
Existing Customer,34,2,27,3,1,4,31313.0,2152,29161.0,0.679,2555,62,0.6759999999999999,0.069,0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,41.20967741935484,5.4,1.3333333333333333,0.08159550346501453,0.0019800083032606264,0.06872544949382046,0.9312745505061796,1.0044378698224854,4.0
Existing Customer,37,2,31,3,2,4,7304.0,0,7304.0,1.1440000000000001,2717,63,0.703,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,43.12698412698413,6.2,1.3333333333333333,0.37198795180722893,0.00862541073384447,0.0,1.0,1.6273115220483645,2.0
Attrited Customer,46,2,32,6,2,3,3254.0,0,3254.0,0.733,967,24,1.182,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,40.291666666666664,8.0,0.5,0.2971727105101414,0.007375537799631223,0.0,1.0,0.6201353637901862,1.5
Existing Customer,26,1,21,3,3,2,1438.3,0,1438.3,0.745,2660,89,0.7120000000000001,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,29.8876404494382,7.0,0.6666666666666666,1.8494055482166447,0.061878606688451646,0.0,1.0,1.0463483146067414,0.6666666666666666
Existing Customer,54,3,41,5,4,4,3161.0,1220,1941.0,0.82,2412,62,0.8240000000000001,0.386,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,38.903225806451616,8.2,0.8,0.7630496678266372,0.019614046187915218,0.3859538120847833,0.6140461879152167,0.9951456310679611,1.0
Attrited Customer,47,3,36,5,3,4,7246.0,0,7246.0,0.612,777,13,0.625,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,59.76923076923077,7.2,0.8,0.10723157604195419,0.0017940932928512284,0.0,1.0,0.9792,1.3333333333333333
Existing Customer,56,5,36,5,4,4,3088.0,2517,571.0,0.848,2292,54,0.862,0.815,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,42.44444444444444,7.2,0.8,0.7422279792746114,0.017487046632124352,0.8150906735751295,0.18490932642487046,0.9837587006960556,1.0
Existing Customer,42,4,32,6,3,2,13719.0,1384,12335.0,1.2009999999999998,3774,63,0.6579999999999999,0.10099999999999999,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,59.904761904761905,10.666666666666666,0.3333333333333333,0.275092936802974,0.004592171441067133,0.10088198848312559,0.8991180115168744,1.825227963525836,0.6666666666666666
Existing Customer,30,1,18,5,1,3,4726.0,1380,3346.0,0.622,1723,31,0.55,0.292,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,55.58064516129032,4.5,0.6,0.36457892509521794,0.0065594583157003805,0.2920016927634363,0.7079983072365637,1.1309090909090909,3.0
Existing Customer,32,1,36,5,3,3,6100.0,1520,4580.0,0.853,1668,32,0.882,0.249,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,52.125,9.0,0.6,0.27344262295081967,0.005245901639344262,0.24918032786885247,0.7508196721311475,0.9671201814058956,1.0
Existing Customer,40,2,28,6,2,4,19279.0,1427,17852.0,0.892,1777,56,0.647,0.07400000000000001,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,31.732142857142858,5.6,0.6666666666666666,0.09217283054100317,0.0029047149748430935,0.07401836194823383,0.9259816380517661,1.3786707882534777,2.0
Existing Customer,33,1,20,3,2,4,3792.0,1625,2167.0,0.618,1888,39,0.625,0.429,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,48.41025641025641,4.0,1.3333333333333333,0.4978902953586498,0.010284810126582278,0.42853375527426163,0.5714662447257384,0.9888,2.0
Existing Customer,64,0,53,3,3,4,2084.0,1647,437.0,0.664,1597,37,0.542,0.79,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,43.16216216216216,10.6,1.3333333333333333,0.7663147792706334,0.017754318618042227,0.7903071017274472,0.20969289827255277,1.2250922509225093,1.3333333333333333
Existing Customer,33,1,28,4,3,3,34516.0,0,34516.0,0.636,2804,70,0.8420000000000001,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,40.05714285714286,7.0,0.75,0.08123768686985745,0.0020280449646540733,0.0,1.0,0.7553444180522565,1.0
Existing Customer,52,3,43,5,2,2,6849.0,2126,4723.0,0.611,1651,43,0.344,0.31,0,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,38.395348837209305,14.333333333333334,0.4,0.2410570886260768,0.006278288801284859,0.3104102788728281,0.6895897211271719,1.7761627906976745,1.0
Existing Customer,59,0,39,6,3,4,2417.0,1932,485.0,1.044,2367,50,0.7859999999999999,0.799,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,47.34,7.8,0.6666666666666666,0.9793131981795614,0.02068680182043856,0.799338022341746,0.20066197765825403,1.3282442748091605,1.3333333333333333
Existing Customer,41,4,33,6,4,3,5802.0,2490,3312.0,0.8490000000000001,3386,53,1.038,0.429,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,63.886792452830186,8.25,0.5,0.5835918648741814,0.009134781109962083,0.42916235780765255,0.5708376421923474,0.8179190751445087,0.75
Existing Customer,38,2,31,3,2,2,2919.0,2192,727.0,1.073,2399,57,0.966,0.7509999999999999,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,42.08771929824562,10.333333333333334,0.6666666666666666,0.8218568002740665,0.019527235354573486,0.750942103460089,0.24905789653991092,1.1107660455486543,1.0
Existing Customer,29,2,20,4,1,2,2462.0,2021,441.0,0.966,2320,57,0.6759999999999999,0.821,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,40.70175438596491,6.666666666666667,0.5,0.942323314378554,0.0231519090170593,0.8208773354995939,0.17912266450040618,1.4289940828402368,2.0
Existing Customer,43,3,38,3,4,2,1947.0,0,1947.0,0.838,2119,52,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40.75,12.666666666666666,0.6666666666666666,1.0883410374935798,0.02670775552131484,0.0,1.0,0.838,0.5
Attrited Customer,40,3,29,2,2,4,18563.0,0,18563.0,0.7290000000000001,2395,45,0.552,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,53.22222222222222,5.8,2.0,0.1290200937348489,0.002424177126542046,0.0,1.0,1.3206521739130435,2.0
Existing Customer,37,1,36,3,3,3,3992.0,1289,2703.0,1.008,2181,32,0.6,0.32299999999999995,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,68.15625,9.0,1.0,0.5463426853707415,0.008016032064128256,0.32289579158316634,0.6771042084168337,1.6800000000000002,1.0
Existing Customer,32,1,14,4,2,2,3568.0,2175,1393.0,1.368,1913,35,0.667,0.61,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,54.65714285714286,4.666666666666667,0.5,0.5361547085201793,0.009809417040358745,0.609585201793722,0.390414798206278,2.050974512743628,1.0
Existing Customer,36,2,27,3,3,2,7776.0,831,6945.0,1.0070000000000001,3063,87,0.8909999999999999,0.107,0,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,35.206896551724135,9.0,0.6666666666666666,0.3939043209876543,0.011188271604938271,0.10686728395061729,0.8931327160493827,1.1301907968574638,0.6666666666666666
Attrited Customer,58,0,42,3,2,3,1438.3,0,1438.3,0.835,1088,22,1.444,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,49.45454545454545,10.5,1.0,0.7564485851352292,0.015295835361190295,0.0,1.0,0.5782548476454293,1.5
Existing Customer,53,3,36,3,3,3,9355.0,715,8640.0,0.42200000000000004,1138,38,0.727,0.076,0,1,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,29.94736842105263,9.0,1.0,0.12164617851416355,0.0040619989310529125,0.07642971672902191,0.9235702832709781,0.5804676753782669,1.0
Existing Customer,37,3,32,3,4,4,19636.0,1566,18070.0,0.649,2595,58,0.611,0.08,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44.741379310344826,6.4,1.3333333333333333,0.13215522509676106,0.0029537584029333875,0.07975147687920146,0.9202485231207985,1.0621931260229134,1.0
